"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-07","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",688342,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-08","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",688348,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-09","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",688395,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-10","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",688487,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-11","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",688567,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-12","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",688607,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-13","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",688656,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-14","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",688656,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-15","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",688658,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-16","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",688694,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-17","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",688702,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-18","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",688764,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-19","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",688835,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-20","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",688907,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-21","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",688920,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-22","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",688928,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-23","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",689039,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-24","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",689155,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2022-11-25","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",689272,"Cumulative Count of COVID-19 Deaths"
