"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-10-20","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",265607325,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-10-21","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",266620080,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-10-22","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",267964026,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-10-23","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",268638494,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-10-24","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",269442502,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-10-25","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",271861944,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-10-26","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",273720279,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-10-27","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",275436454,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-10-28","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",277057532,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-10-29","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",278686713,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-10-30","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",279265141,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-10-31","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",279666131,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-01","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",279959241,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-02","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",280181200,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-03","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",281228625,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-04","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",282661800,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-05","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",284683953,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-06","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",285378181,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-07","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",285943124,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-08","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",287531811,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-09","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",288956195,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-10","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",290429521,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-11","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",292021210,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-12","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",293253508,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-13","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",293936446,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-14","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",294339583,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-15","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",294928227,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-16","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",295624622,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-17","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",297253230,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-18","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",298447729,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-19","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",299734733,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-20","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",300573489,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-21","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",301182753,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-22","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",302331069,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-23","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",303515430,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-24","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",304659197,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-25","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",305503188,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-26","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",306741882,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-27","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",307205318,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-28","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",307583387,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-29","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",307817825,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-11-30","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",309486607,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-01","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",310770495,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-02","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",311950389,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-03","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",313665030,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-04","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",314450780,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-05","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",314612221,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-06","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",315518302,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-07","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",316677030,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-08","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",317474217,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-09","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",318799260,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-10","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",319739095,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-11","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",319980117,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-12","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",320112450,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-13","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",320737938,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-14","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",321601407,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-15","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",322902290,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-16","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",323831095,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-17","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",324589549,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-18","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",324798686,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-19","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",324846680,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-20","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",325593485,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-21","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",326335565,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-22","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",327562756,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-23","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",328473878,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-27","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",329011365,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-28","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",329861730,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-29","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",330718457,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-30","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",331164041,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2021-12-31","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",331273910,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-01","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",331292259,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-02","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",331335826,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-03","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",332076818,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-04","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",332903332,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-05","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",333627875,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-09","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",335742922,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-10","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",336825920,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-11","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",337655171,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-12","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",338386118,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-13","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",339257036,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-14","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",339988963,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-15","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",340281915,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-16","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",343352666,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-17","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",347329271,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-18","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",348164653,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-19","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",349495232,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-20","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",350629268,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-21","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",351485976,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-22","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",352744905,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-23","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",352952210,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-24","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",354878131,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-25","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",355987219,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-26","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",357132990,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-27","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",358789930,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-28","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",360492730,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-29","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",361165196,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-30","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",361309679,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-01-31","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",362503209,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-01","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",363827251,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-02","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",365113872,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-03","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",366488450,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-04","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",367778211,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-05","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",368572365,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-06","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",369521071,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-07","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",370659862,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-08","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",371840433,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-09","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",373331749,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-10","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",375028165,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-11","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",376813738,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-12","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",377626315,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-13","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",378011196,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-14","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",378917750,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-15","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",379776348,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-16","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",380878261,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-17","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",382196732,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-18","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",384112607,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-19","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",385030790,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-20","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",385406305,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-21","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",386298288,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-22","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",387226162,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-23","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",388306875,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-24","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",389748374,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-25","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",391253145,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-26","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",391785022,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-27","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",391970436,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-02-28","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",392763634,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-01","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",392925626,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-03","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",394111796,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-04","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",394812859,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-05","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",395464826,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-06","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",395658972,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-07","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",396537303,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-08","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",397386286,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-09","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",398449118,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-10","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",400536072,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-11","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",401272006,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-12","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",402357624,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-13","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",402573315,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-14","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",403286505,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-15","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",403856898,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-16","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",404885141,"Total COVID-19 Vaccines Administered"
